activity_id,name,category,sector,source,unit_type
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol LCV (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,Petrol LCV (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol LCV (1350-1600cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol LCV (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol LCV (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol LCV (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol LCV (1600-2000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol LCV (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol LCV (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol LCV (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol LCV (2000-3000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol LCV (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol LCV (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol LCV (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_gt_3000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol LCV (>3000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol LCV (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_lt_1350cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol LCV (<1350cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_lt_1350cc-vehicle_age_post_2020-vehicle_weight_na,Petrol LCV (<1350cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol-engine_size_lt_1350cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol LCV (<1350cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol hybrid LCV (1350-1600cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol hybrid LCV (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,Petrol hybrid LCV (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1350cc_lt_1600cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol hybrid LCV (1350-1600cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol hybrid LCV (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol hybrid LCV (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol hybrid LCV (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_1600cc_lt_2000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol hybrid LCV (1600-2000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol hybrid LCV (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol hybrid LCV (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol hybrid LCV (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_2000cc_lt_3000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol hybrid LCV (2000-3000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol hybrid LCV (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol hybrid LCV (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,Petrol hybrid LCV (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_gt_3000cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol hybrid LCV (>3000cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,Petrol hybrid LCV (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_lt_1350cc-vehicle_age_2015_2020-vehicle_weight_na,Petrol hybrid LCV (<1350cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_lt_1350cc-vehicle_age_post_2020-vehicle_weight_na,Petrol hybrid LCV (<1350cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_petrol_hev-engine_size_lt_1350cc-vehicle_age_pre_2010-vehicle_weight_na,Petrol hybrid LCV (<1350cc) pre-2010,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1350-1600cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1350-1600cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (<1350cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (<1350cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Diesel consumption (<1350cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_diesel-engine_size_lt_1350cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Diesel) - Electricity consumption (<1350cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1350-1600cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1350-1600cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1350-1600cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1350-1600cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1600-2000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1600-2000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (1600-2000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (2000-3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (2000-3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (2000-3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (>3000cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (>3000cc) 2015-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_gt_3000cc-vehicle_age_post_2020-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (>3000cc) post-2020,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_lt_1350cc-vehicle_age_2010_2015-vehicle_weight_na,PHEV (Petrol) - Petrol consumption (<1350cc) 2010-2015,Vehicles,Transport,MfE,Distance
passenger_vehicle-vehicle_type_lcv-fuel_source_phev_petrol-engine_size_lt_1350cc-vehicle_age_2015_2020-vehicle_weight_na,PHEV (Petrol) - Electricity consumption (<1350cc) 2015-2020,Vehicles,Transport,MfE,Distance
